"reviewID","title_CH","title_EN","rating","reviews","reviews_word_seg_pos","reviews_sentiword_seg","genre"
"Review_1633","紫羅蘭永恆花園外傳－永遠與自動手記人偶－","Violet Evergarden - Eternity and the Auto Memory Doll -","5","誰都可以猜的出來的劇情，誰都會被感動的描述手法，好看！","誰_zg 都_x 可以_c 猜_v 的_uj 出來_x 的_uj 劇情_n ，_stop 誰_zg 都_x 會_x 被_p 感動_z 的_uj 描述_v 手法_n ，_stop 好看_z ！_stop","誰 都 可以 猜 的 出來 的 劇情 誰 都 會 被 感動 的 描述 手法 好看","動畫"
"Review_1634","紫羅蘭永恆花園外傳－永遠與自動手記人偶－","Violet Evergarden - Eternity and the Auto Memory Doll -","5","謝謝京阿尼帶來這麼優良的作品
一如往常的作畫優良、豐富的情感","謝謝_v 京阿尼_n 帶來_v 這麼_d 優良_z 的_uj 作品_n 
_x 一如_c 往常_d 的_uj 作畫_n 優良_z 、_x 豐富_a 的_uj 情感_n","謝謝 京阿尼 帶來 這麼 優良 的 作品 
 一如 往常 的 作畫 優良 豐富 的 情感","動畫"
"Review_1635","失控危城","Hotel Mumbai","5","好看！恐攻的可怕，令人震驚 飯店服務人員的精神，讓我聯想到鐵達尼號那些在船傾斜卻拉琴安撫旅客的員工","好看_z ！_stop 恐攻_x 的_uj 可怕_c ，_stop 令人_v 震驚_v  _x 飯店_n 服務_vn 人員_n 的_uj 精神_n ，_stop 讓_v 我_r 聯想_v 到_v 鐵達尼_nr 號_m 那些_r 在_p 船_n 傾斜_v 卻_d 拉琴_nr 安撫_nr 旅客_n 的_uj 員工_n","好看 恐攻 的 可怕 令人 震驚 飯店 服務 人員 的 精神 讓 我 聯想 到 鐵達尼 號 那些 在 船 傾斜 卻 拉琴 安撫 旅客 的 員工","劇情_懸疑/驚悚"
"Review_1636","雙子殺手","Gemini Man","5","支持李安！喜歡威爾～很好看阿！是真心推薦～要看！","支持_v 李安_x ！_stop 喜歡_z 威爾_nrt ～_stop 很_zg 好看_z 阿_j ！_stop 是_v 真心_d 推薦_v ～_stop 要_v 看_v ！_stop","支持 李安 喜歡 威爾 很 好看 是 真心 推薦 要 看","動作_科幻_劇情_懸疑/驚悚"
"Review_1637","鋼鐵勳章","The Last Full Measure","5","這種回憶敘述～用每個人的不同角度去詮釋劇情，到最後直接爆哭，超級好看！值得二刷❤️","這種_n 回憶_n 敘述_x ～_stop 用_p 每個_q 人_n 的_uj 不同_a 角度_n 去_v 詮釋_v 劇情_n ，_stop 到_v 最後_f 直接_ad 爆_v 哭_v ，_stop 超級_d 好看_z ！_stop 值得_z 二刷_v ❤_x ️_x","這種 回憶 敘述 用 每個 人 的 不同 角度 去 詮釋 劇情 到 最後 直接 爆 哭 超級 好看 值得 二刷 ❤ ️","戰爭_劇情"
"Review_1638","玩具總動員4","Toy Story 4","5","有些片段很像恐怖片，大部分劇情很好笑，也有感動的部分","有些_r 片段_n 很_zg 像_v 恐怖片_n ，_stop 大部分_m 劇情_n 很_zg 好笑_z ，_stop 也有_x 感動_z 的_uj 部分_n","有些 片段 很 像 恐怖片 大部分 劇情 很 好笑 也有 感動 的 部分","冒險_動畫"
"Review_1639","寄生上流","Parasite","5","坎城金棕櫚獎果然厲害~大推！必看！","坎城_nrt 金棕櫚獎_nz 果然_d 厲害_z ~_stop 大推_v ！_stop 必看_v ！_stop","坎城 金棕櫚獎 果然 厲害 大推 必看","劇情_懸疑/驚悚"
"Review_1640","大畫特務","Hitman : Agent Jun","5","滿好笑的😆
權相佑又壯又帥
還是位好老公好爸爸👍🏻","滿_a 好笑_z 的_uj 😆_x _x 
_x 權相佑_nz 又_d 壯_v 又_d 帥_nr _x 
_x 還是_d 位好_x 老公_nr 好_a 爸爸_n 👍_x 🏻_x","滿 好笑 的 😆  
 權相佑 又 壯 又 帥  
 還是 位好 老公 好 爸爸 👍 🏻","動作_喜劇"
"Review_1641","阿拉丁","Aladdin","5","真的比想像好很多整體上 歌舞劇但沒有太多 蠻適合全家大小觀看","真的_d 比_p 想像_v 好_a 很多_m 整體_n 上_f  _x 歌舞劇_n 但_c 沒有_v 太多_x  _x 蠻_x 適合_z 全家_x 大小_b 觀看_v","真的 比 想像 好 很多 整體 上 歌舞劇 但 沒有 太多 蠻 適合 全家 大小 觀看","冒險_奇幻"
"Review_1642","返校","Detention","5","敬自由！
台灣人要當自己國家的主人翁！","敬_v 自由_n ！_stop 
_x 台灣人_n 要當_x 自己_n 國家_n 的_uj 主人翁_n ！_stop","敬 自由 
 台灣人 要當 自己 國家 的 主人翁","懸疑/驚悚"
"Review_1643","鋼鐵勳章","The Last Full Measure","5","《鋼鐵勳章》真人真事改編，耗時20年製作，電影內容介紹就覺得很吸引人。","《_x 鋼鐵_n 勳章_n 》_x 真人真事_i 改編_v ，_stop 耗時_n 20_m 年_n 製作_vn ，_stop 電影_n 內容_n 介紹_v 就_d 覺得_v 很吸_x 引人_x 。_stop","鋼鐵 勳章 真人真事 改編 耗時 20 年 製作 電影 內容 介紹 就 覺得 很吸 引人","戰爭_劇情"
"Review_1644","你的情歌","Your love song","5","歌超好聽!!柯佳嬿超美!!整部滿好笑的","歌超_x 好聽_z !_stop !_stop 柯佳嬿超_x 美_ns !_stop !_stop 整部_n 滿_a 好笑_z 的_uj","歌超 好聽 柯佳嬿超 美 整部 滿 好笑 的","劇情"
"Review_1645","哥吉拉II怪獸之王","Godzilla: King of the Monsters","5","不要相信那些1顆星2顆星

史上最強怪獸電影","不要_d 相信_v 那些_r 1_x 顆星_x 2_x 顆星_x _x 
_x _x 
_x 史上_x 最強_a 怪獸_n 電影_n","不要 相信 那些 1 顆星 2 顆星  
  
 史上 最強 怪獸 電影","冒險_奇幻_懸疑/驚悚"
"Review_1646","花椒之味","Fagaro","5","好看啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊","好看_z 啊_y 啊_y 啊_y 啊_y 啊_y 啊_y 啊_y 啊_y 啊_y 啊_y 啊_y 啊_y 啊_y 啊_y 啊_y 啊_y 啊_y 啊_y 啊_y 啊_y 啊_y 啊_y 啊_y","好看","劇情"
"Review_1647","小丑","Joker","5","運鏡劇本跟演員都太厲害，配樂尤其神，黑色的高譚市、小丑墨綠的眼珠，不是DC迷但好喜歡這部。看IMAX版的，覺得很值","運鏡_x 劇本_n 跟_p 演員_n 都_x 太_d 厲害_z ，_stop 配樂_n 尤其_d 神_n ，_stop 黑色_n 的_uj 高_a 譚市_x 、_x 小丑_n 墨綠_nr 的_uj 眼珠_n ，_stop 不是_v DC_n 迷_v 但_c 好_a 喜歡_z 這部_r 。_stop 看_v IMAX_eng 版_n 的_uj ，_stop 覺得_v 很值_x","運鏡 劇本 跟 演員 都 太 厲害 配樂 尤其 神 黑色 的 高 譚市 小丑 墨綠 的 眼珠 不是 DC 迷 但 好 喜歡 這部 看 IMAX 版 的 覺得 很值","劇情_犯罪_懸疑/驚悚"
"Review_1648","隱形人","The Invisible Man","5","不錯阿，還滿刺激的..............","不錯_z 阿_j ，_stop 還滿_x 刺激_v 的_uj ._x ._x ._x ._x ._x ._x ._x ._x ._x ._x ._x ._x ._x ._x","不錯 還滿 刺激 的","科幻_恐怖_懸疑/驚悚"
"Review_1649","大畫特務","Hitman : Agent Jun","5","真的很好看，超爆笑的，權相佑這次不同於以往深情形象的爆笑演出，推薦大家一定要去看","真的_d 很_zg 好看_z ，_stop 超_v 爆笑_v 的_uj ，_stop 權相佑_nz 這次_q 不同於_c 以往_t 深情_n 形象_x 的_uj 爆笑_v 演出_v ，_stop 推薦_v 大家_n 一定要_d 去_v 看_v","真的 很 好看 超 爆笑 的 權相佑 這次 不同於 以往 深情 形象 的 爆笑 演出 推薦 大家 一定要 去 看","動作_喜劇"
"Review_1650","復仇者聯盟：終局之戰","Avengers: Endgame","5","驚奇隊長的新造型蠻好看的，不過出場有點少
是值得去電影院看的好電影","驚奇隊長_nz 的_uj 新造型_n 蠻_x 好看_z 的_uj ，_stop 不過_c 出場_x 有點_d 少_a _x 
_x 是_v 值得_z 去_v 電影院_n 看_v 的_uj 好_a 電影_n","驚奇隊長 的 新造型 蠻 好看 的 不過 出場 有點 少  
 是 值得 去 電影院 看 的 好 電影","動作_冒險"
"Review_1651","復仇者聯盟：終局之戰","Avengers: Endgame","5","驚喜之外,還有驚喜, 有笑有淚的代表作; 個人覺得超過infinity war, 格局更大。 高潛力締造史上票房紀錄。
見證一個傳奇系列/一個時代結束了。","驚喜_a 之外_f ,_stop 還有_c 驚喜_a ,_stop  _x 有_v 笑_v 有_v 淚_n 的_uj 代表作_n ;_x  _x 個人_n 覺得_v 超過_v infinity_eng  _x war_eng ,_stop  _x 格局_n 更大_x 。_stop  _x 高_a 潛力_n 締造_v 史上_x 票房_x 紀錄_x 。_stop _x 
_x 見證_v 一個_m 傳奇_n 系列_n /_x 一個_m 時代_n 結束_v 了_ul 。_stop","驚喜 之外 還有 驚喜 有 笑 有 淚 的 代表作 個人 覺得 超過 infinity war 格局 更大 高 潛力 締造 史上 票房 紀錄  
 見證 一個 傳奇 系列 一個 時代 結束 了","動作_冒險"
"Review_1652","葉問4：完結篇","IP MAN 4","5","葉問+李小龍  爽

看著看著忍不住拭淚阿
在那個華人受盡屈辱的年代
終於體會甚麼叫寧可站著死也不要跪著生

沒有一個安定而強大的國家當靠山
到哪都是被當牲畜一樣的對待

任何一個有血性的人類
都會為了尊嚴為了自己的民族捨生忘死

當葉問挺身而出的那一刻
一瞬間心裡浮現了四個字.....武者之心!

縱然下一秒就可能會死去
我也絕不再退讓一絲一毫

葉問4完美的完結篇
在這個世代

除了甄子丹
再也沒人能超越這四集的葉問了","葉問_n +_x 李小龍_nr  _x  _x 爽_nr 
_x 
_x 看著_x 看著_x 忍不住_v 拭淚_v 阿_j 
_x 在_p 那個_r 華人_n 受盡_v 屈辱_v 的_uj 年代_n 
_x 終於_d 體會_n 甚麼_r 叫_v 寧可_nr 站_v 著_n 死_v 也_d 不要_d 跪著_v 生_v 
_x 
_x 沒有_v 一個_m 安定_v 而_c 強大_a 的_uj 國家_n 當_t 靠山_n 
_x 到_v 哪_r 都_x 是_v 被當_x 牲畜_n 一樣_r 的_uj 對待_x 
_x 
_x 任何_x 一個_m 有_v 血性_n 的_uj 人類_x 
_x 都_x 會_x 為了_v 尊嚴_a 為了_v 自己_n 的_uj 民族_n 捨生忘死_i 
_x 
_x 當_t 葉問_n 挺身而出_i 的_uj 那一刻_r 
_x 一瞬間_m 心_n 裡_n 浮現_v 了_ul 四個_m 字_n ._x ._x ._x ._x ._x 武者_n 之心_x !_stop 
_x 
_x 縱然_x 下_n 一秒_m 就_d 可能_d 會_x 死去_v 
_x 我_r 也_d 絕_x 不再_d 退讓_v 一絲一毫_m 
_x 
_x 葉問_n 4_x 完美_z 的_uj 完結_n 篇_q 
_x 在_p 這個_n 世代_x 
_x 
_x 除了_p 甄子丹_n 
_x 再也_d 沒人_l 能_d 超越_v 這_zg 四_x 集_q 的_uj 葉問_n 了_ul","葉問 李小龍 爽 
 
 看著 看著 忍不住 拭淚 
 在 那個 華人 受盡 屈辱 的 年代 
 終於 體會 甚麼 叫 寧可 站 著 死 也 不要 跪著 生 
 
 沒有 一個 安定 而 強大 的 國家 當 靠山 
 到 哪 都 是 被當 牲畜 一樣 的 對待 
 
 任何 一個 有 血性 的 人類 
 都 會 為了 尊嚴 為了 自己 的 民族 捨生忘死 
 
 當 葉問 挺身而出 的 那一刻 
 一瞬間 心 裡 浮現 了 四個 字 武者 之心 
 
 縱然 下 一秒 就 可能 會 死去 
 我 也 絕 不再 退讓 一絲一毫 
 
 葉問 4 完美 的 完結 篇 
 在 這個 世代 
 
 除了 甄子丹 
 再也 沒人 能 超越 這 四 集 的 葉問 了","動作_劇情"
"Review_1653","玩具總動員4","Toy Story 4","5","100分的神片，跟小孩從頭笑到尾，時而幽默時而感動，還有點恐怖片的因素被嚇了好多次！爽啊！
還有每一幕動畫的細節都好精緻，連灰塵都清楚呈現，想看第二次～","100_m 分_v 的_uj 神片_x ，_stop 跟_p 小孩_n 從頭_v 笑_v 到_v 尾_n ，_stop 時而_d 幽默_z 時而_d 感動_z ，_stop 還_d 有點_d 恐怖片_n 的_uj 因素_n 被嚇_x 了_ul 好_a 多次_x ！_stop 爽_nr 啊_y ！_stop 
_x 還有_c 每一_q 幕_q 動畫_n 的_uj 細節_n 都_x 好_a 精緻_a ，_stop 連_x 灰塵_n 都_x 清楚_a 呈現_v ，_stop 想_v 看_v 第二次_m ～_stop","100 分 的 神片 跟 小孩 從頭 笑 到 尾 時而 幽默 時而 感動 還 有點 恐怖片 的 因素 被嚇 了 好 多次 爽 
 還有 每一 幕 動畫 的 細節 都 好 精緻 連 灰塵 都 清楚 呈現 想 看 第二次","冒險_動畫"
"Review_1654","鳴鳥不飛：烏雲密布","Twittering Birds Never Fly ~The Clouds Gather","5","非常好看 音樂好聽
也沒有隨意刪減劇情 讚讚","非常_d 好看_z  _x 音樂_n 好聽_eng 
_x 也_d 沒有_v 隨意_d 刪減_v 劇情_n  _x 讚_z 讚_z","非常 好看 音樂 好聽 
 也 沒有 隨意 刪減 劇情 讚 讚","動畫"
"Review_1655","你的情歌","Your love song","5","必須支持的一部好電影🥺❤️❤️","必須_d 支持_v 的_uj 一部_m 好_a 電影_n 🥺_x ❤_x ️_x ❤_x ️_x","必須 支持 的 一部 好 電影 🥺 ❤ ️ ❤ ️","劇情"
"Review_1656","全面攻佔3：天使救援","Angel Has Fallen","5","工作需要熱情 信任 提到親情 還是讓人落淚 值得一看的好片","工作_x 需要_v 熱情_n  _x 信任_n  _x 提到_x 親情_n  _x 還是_d 讓人_v 落淚_v  _x 值得一看_z 的_uj 好片_n","工作 需要 熱情 信任 提到 親情 還是 讓人 落淚 值得一看 的 好片","動作_劇情_懸疑/驚悚"
"Review_1657","紫羅蘭永恆花園外傳－永遠與自動手記人偶－","Violet Evergarden - Eternity and the Auto Memory Doll -","5","畫面美 音樂好聽  謝謝京阿尼的製作人員  你們的愛 大家收到了","畫面_n 美_ns  _x 音樂_n 好聽_z  _x  _x 謝謝_v 京阿尼_n 的_uj 製作人員_n  _x  _x 你們_x 的_uj 愛_zg  _x 大家_n 收到_v 了_ul","畫面 美 音樂 好聽 謝謝 京阿尼 的 製作人員 你們 的 愛 大家 收到 了","動畫"
"Review_1658","肥龍過江","Enter The Fat Dragon","5","武打太帥了  葉問結合雙截棍 太精采","武打_n 太帥_n 了_ul  _x  _x 葉問_n 結合_v 雙截棍_n  _x 太_d 精采_v","武打 太帥 了 葉問 結合 雙截棍 太 精采","動作_喜劇"
"Review_1659","返校","Detention","5","覺得很好看，致自由。
讓我們想起自由的可貴～","覺得_v 很_zg 好看_z ，_stop 致_v 自由_n 。_stop 
_x 讓_v 我們_x 想起_x 自由_n 的_uj 可貴_z ～_stop","覺得 很 好看 致 自由 
 讓 我們 想起 自由 的 可貴","懸疑/驚悚"
"Review_1660","X戰警：黑鳳凰","X-Men: Dark Phoenix","5","Follow 很久的X men, 2位數的年份了。這集雖不刺激，沒有強烈的感官效果，卻輾轉演出女主角的細膩心思。好看","Follow_eng  _x 很久_m 的_uj X_x  _x men_eng ,_stop  _x 2_x 位數_n 的_uj 年份_n 了_ul 。_stop 這集_x 雖_zg 不_d 刺激_v ，_stop 沒有_v 強烈_a 的_uj 感官_n 效果_n ，_stop 卻_d 輾轉_v 演出_v 女主角_n 的_uj 細膩_z 心思_n 。_stop 好看_z","Follow 很久 的 X men 2 位數 的 年份 了 這集 雖 不 刺激 沒有 強烈 的 感官 效果 卻 輾轉 演出 女主角 的 細膩 心思 好看","動作_劇情"
"Review_1661","我的英雄學院劇場版：英雄新世紀","My Hero Academia: Heroes Rising","5","超級好看!!特地登入給評價,5星都嫌不夠,絕無冷場,每個人都充分發揮自己的力量,滿滿的熱血,剛看完就想二刷了!!強烈推薦喜歡我英的一定要去看!!!","超級_d 好看_z !_stop !_stop 特地_n 登入_v 給_p 評價_n ,_stop 5_x 星_n 都_x 嫌_v 不夠_v ,_stop 絕無冷場_v ,_stop 每個_q 人_n 都_x 充分發揮_n 自己_n 的_uj 力量_x ,_stop 滿滿的_z 熱血_n ,_stop 剛_d 看完_v 就_d 想_v 二刷_v 了_ul !_stop !_stop 強烈_a 推薦_v 喜歡_z 我英_x 的_uj 一定要_d 去_v 看_v !_stop !_stop !_stop","超級 好看 特地 登入 給 評價 5 星 都 嫌 不夠 絕無冷場 每個 人 都 充分發揮 自己 的 力量 滿滿的 熱血 剛 看完 就 想 二刷 了 強烈 推薦 喜歡 我英 的 一定要 去 看","動畫"
"Review_1662","復仇者聯盟：終局之戰","Avengers: Endgame","5","刷一次不夠 真的哭慘了 ⋯久久不能自己","刷_zg 一次_q 不夠_v  _x 真的_d 哭_v 慘了_x  _x ⋯_stop 久久_d 不能_d 自己_n","刷 一次 不夠 真的 哭 慘了 久久 不能 自己","動作_冒險"
"Review_1663","大畫特務","Hitman : Agent Jun","5","蠻好看的，超級好笑，題材很吸引我，值得推薦","蠻_x 好看_z 的_uj ，_stop 超級_d 好笑_z ，_stop 題材_n 很_zg 吸引_v 我_r ，_stop 值得_z 推薦_v","蠻 好看 的 超級 好笑 題材 很 吸引 我 值得 推薦","動作_喜劇"
"Review_1664","小丑","Joker","5","我是不知道看到好評就給噓的是出自於那個一心理狀態  難不成是因為沒得看所以巴不得別人都不要看?  母湯哦,這種屎個性要改改","我_r 是_v 不知道_v 看到_v 好評_v 就_d 給噓的_n 是_v 出自於_v 那個_r 一_m 心理_x 狀態_x  _x  _x 難_x 不成_v 是因為_x 沒得_v 看_v 所以_x 巴不得_l 別人_x 都_x 不要_d 看_v ?_stop  _x  _x 母湯_x 哦_y ,_stop 這種_n 屎_n 個性_x 要_v 改改_v","我 是 不知道 看到 好評 就 給噓的 是 出自於 那個 一 心理 狀態 難 不成 是因為 沒得 看 所以 巴不得 別人 都 不要 看 母湯 這種 屎 個性 要 改改","劇情_犯罪_懸疑/驚悚"
"Review_1665","夕霧花園","The Garden of Evening Mists","5","也太淒美浪漫了
好看 心潔演的好好","也_d 太_d 淒美_x 浪漫_a 了_ul 
_x 好看_z  _x 心潔演_x 的_uj 好好_d","也 太 淒美 浪漫 了 
 好看 心潔演 的 好好","愛情_劇情"
"Review_1666","鳴鳥不飛：烏雲密布","Twittering Birds Never Fly ~The Clouds Gather","5","豪看⁄(⁄ ⁄•⁄ω⁄•⁄ ⁄)⁄","豪看_x ⁄_x (_stop ⁄_x  _x ⁄_x •_x ⁄_x ω_x ⁄_x •_x ⁄_x  _x ⁄_x )_stop ⁄_x","豪看 ⁄ ⁄ ⁄ • ⁄ ω ⁄ • ⁄ ⁄ ⁄","動畫"
"Review_1667","幸福綠皮書","Green Book","5","是一部溫馨又有趣的電影，看了覺得蠻值得的，喜歡裡面主角兩人因為衝突而越來越契合的感覺","是_v 一部_m 溫馨_z 又_d 有趣_a 的_uj 電影_n ，_stop 看_v 了_ul 覺得_v 蠻_x 值得_z 的_uj ，_stop 喜歡_z 裡面_n 主角_n 兩_x 人_n 因為_x 衝突_vn 而_c 越來越_x 契合_v 的_uj 感覺_v","是 一部 溫馨 又 有趣 的 電影 看 了 覺得 蠻 值得 的 喜歡 裡面 主角 兩 人 因為 衝突 而 越來越 契合 的 感覺","劇情"
"Review_1668","夕霧花園","The Garden of Evening Mists","5","劇情精彩可期，希望能有機會去電影院欣賞！","劇情_n 精彩_z 可期_v ，_stop 希望_v 能_d 有_v 機會_n 去_v 電影院_n 欣賞_v ！_stop","劇情 精彩 可期 希望 能 有 機會 去 電影院 欣賞","愛情_劇情"
"Review_1669","葉問4：完結篇","IP MAN 4","5","劇情精彩，武打劇情讓人目不轉睛！👍👍","劇情_n 精彩_z ，_stop 武打_n 劇情_n 讓人_v 目不轉睛_i ！_stop 👍_x 👍_x","劇情 精彩 武打 劇情 讓人 目不轉睛 👍 👍","動作_劇情"
"Review_1670","失控危城","Hotel Mumbai","5","劇情很刺激緊湊 情緒也跟著很緊繃 很值得到電影院看大螢幕 大推！！","劇情_n 很_zg 刺激_v 緊湊_z  _x 情緒_n 也_d 跟著_x 很_zg 緊繃_z  _x 很_zg 值得_z 到_v 電影院_n 看大_x 螢幕_n  _x 大推_v ！_stop ！_stop","劇情 很 刺激 緊湊 情緒 也 跟著 很 緊繃 很 值得 到 電影院 看大 螢幕 大推","劇情_懸疑/驚悚"
"Review_1671","返校","Detention","5","好片 發人深省!!
拍攝手法跟劇情走向都很精彩
不是鬼片，不用期待有鬼!
但會帶你進入當年戒嚴那段沒有任何自由的封閉時空裡。
如果你進戲院只是想看爽片(復仇者聯盟之類的)那你可能會不喜歡
但它真切是部好片，且有許多細節慢慢讓妳挖掘","好片_n  _x 發人深省_l !_stop !_stop 
_x 拍攝_v 手法_n 跟_p 劇情_n 走向_v 都_x 很_zg 精彩_z 
_x 不是_v 鬼片_n ，_stop 不用_d 期待_z 有鬼_n !_stop 
_x 但_c 會_x 帶_v 你_r 進入_v 當年_t 戒嚴_n 那段_r 沒有_v 任何_x 自由_n 的_uj 封閉_v 時_n 空_x 裡_n 。_stop 
_x 如果_c 你_r 進_v 戲院_x 只是_c 想_v 看_v 爽片_n (_stop 復仇_v 者_k 聯盟_x 之類_r 的_uj )_stop 那_r 你_r 可能_d 會_x 不_d 喜歡_z 
_x 但_c 它_r 真切_a 是_v 部_n 好片_n ，_stop 且_zg 有_v 許多_q 細節_n 慢慢_x 讓_v 妳_x 挖掘_v","好片 發人深省 
 拍攝 手法 跟 劇情 走向 都 很 精彩 
 不是 鬼片 不用 期待 有鬼 
 但 會 帶 你 進入 當年 戒嚴 那段 沒有 任何 自由 的 封閉 時 空 裡 
 如果 你 進 戲院 只是 想 看 爽片 復仇 者 聯盟 之類 的 那 你 可能 會 不 喜歡 
 但 它 真切 是 部 好片 且 有 許多 細節 慢慢 讓 妳 挖掘","懸疑/驚悚"
"Review_1672","返校","Detention","5","刻意洗負評的，你們是真的有看過嗎？還是在害怕什麼？","刻意_v 洗_v 負評_n 的_uj ，_stop 你們_x 是_v 真的_d 有_v 看過_v 嗎_y ？_stop 還是_d 在_p 害怕_z 什麼_x ？_stop","刻意 洗 負評 的 你們 是 真的 有 看過 嗎 還是 在 害怕 什麼","懸疑/驚悚"
"Review_1673","馴龍高手3","How to Train Your Dragon 3","5","這集完結篇，多了令人期待的白色夜煞，也多了一些關於家庭，自我認同及適時放手的深度 總之…就是好看！ #很適合全家人一同觀賞呦！","這集_x 完結_n 篇_q ，_stop 多_m 了_ul 令人_v 期待的_n 白色_n 夜_t 煞_x ，_stop 也_d 多_m 了_ul 一些_n 關於_p 家庭_x ，_stop 自我_r 認同_v 及_c 適時_ad 放手_v 的_uj 深度_z  _x 總之_x …_stop 就是_x 好看_z ！_stop  _x #_x 很_zg 適合_z 全家_x 人_n 一同_x 觀賞_v 呦_e ！_stop","這集 完結 篇 多 了 令人 期待的 白色 夜 煞 也 多 了 一些 關於 家庭 自我 認同 及 適時 放手 的 深度 總之 就是 好看 很 適合 全家 人 一同 觀賞 呦","冒險_動畫"
"Review_1674","返校","Detention","5","不是什麼神片，但也不失為一部好電影。","不是_v 什麼_x 神片_x ，_stop 但_c 也_d 不失_v 為_zg 一部_m 好_a 電影_n 。_stop","不是 什麼 神片 但 也 不失 為 一部 好 電影","懸疑/驚悚"
"Review_1675","復仇者聯盟：終局之戰","Avengers: Endgame","5","蠻好看的，在＃＃旅行中（會劇透不說明）也有有趣的笑點和淚點。 最好看的果然是片尾8分鐘的大決戰，只是～我最喜歡的超級英雄竟然舍身取義了，大團員結局裡的遺憾。 最愛鋼鐵俠＞///＜","蠻_x 好看_z 的_uj ，_stop 在_p ＃_x ＃_x 旅行_vn 中_f （_stop 會_x 劇_n 透_v 不_d 說明_v ）_stop 也有_x 有趣_a 的_uj 笑點_n 和_c 淚點_x 。_stop  _x 最_d 好看_z 的_uj 果然_d 是_v 片尾_m 8_x 分鐘_q 的_uj 大_a 決戰_x ，_stop 只是_c ～_stop 我_r 最_d 喜歡_z 的_uj 超級_d 英雄_n 竟然_d 舍身_v 取義_v 了_ul ，_stop 大_a 團員_n 結局_n 裡_n 的_uj 遺憾_a 。_stop  _x 最愛_a 鋼鐵_n 俠_nr ＞_x /_x /_x /_x ＜_x","蠻 好看 的 在 ＃ ＃ 旅行 中 會 劇 透 不 說明 也有 有趣 的 笑點 和 淚點 最 好看 的 果然 是 片尾 8 分鐘 的 大 決戰 只是 我 最 喜歡 的 超級 英雄 竟然 舍身 取義 了 大 團員 結局 裡 的 遺憾 最愛 鋼鐵 俠","動作_冒險"
"Review_1676","返校","Detention","5","非常好看，氣氛鋪陳的很棒，也忠實反應當年白色恐佈的狀況，值得支持的國片","非常_d 好看_z ，_stop 氣氛_n 鋪陳_v 的_uj 很棒_z ，_stop 也_d 忠實_a 反應_vn 當年_t 白色_n 恐_d 佈_x 的_uj 狀況_n ，_stop 值得_z 支持_v 的_uj 國片_x","非常 好看 氣氛 鋪陳 的 很棒 也 忠實 反應 當年 白色 恐 佈 的 狀況 值得 支持 的 國片","懸疑/驚悚"
"Review_1677","返校","Detention","5","完美的電影 沒有缺點的劇情 加油 對了 那些說什麼不好看的啊還沒上映就留一星的低能兒們 能去死了嗎？","完美_z 的_uj 電影_n  _x 沒有_v 缺點_n 的_uj 劇情_n  _x 加油_v  _x 對_p 了_ul  _x 那些_r 說_zg 什麼_x 不_d 好看_z 的_uj 啊_y 還沒_v 上映_v 就_d 留_x 一星的_n 低能兒_n 們_k  _x 能_d 去_v 死_v 了_ul 嗎_y ？_stop","完美 的 電影 沒有 缺點 的 劇情 加油 對 了 那些 說 什麼 不 好看 的 還沒 上映 就 留 一星的 低能兒 們 能 去 死 了 嗎","懸疑/驚悚"
"Review_1678","證人","Innocent Witness","5","自閉症為何不能當證人！甚至他們才是最真實的證人！只是他們比誰都沒安全感罷了！","自閉症_n 為何_x 不能_d 當_t 證人_x ！_stop 甚至_d 他們_x 才_d 是_v 最_d 真實_z 的_uj 證人_x ！_stop 只是_c 他們_x 比_p 誰_zg 都_x 沒_v 安全感_nr 罷了_y ！_stop","自閉症 為何 不能 當 證人 甚至 他們 才 是 最 真實 的 證人 只是 他們 比 誰 都 沒 安全感","劇情"
"Review_1679","小丑","Joker","5","無須專注於小丑與蝙蝠俠...這就是一部反映就是社會的冷漠淒涼反社會片..演技精湛..配樂震撼..值得","無須_d 專注_v 於_nr 小丑_n 與_zg 蝙蝠俠_n ._x ._x ._x 這_zg 就是_x 一部_m 反映_v 就是_x 社會_n 的_uj 冷漠_n 淒涼_a 反_zg 社會_n 片_q ._x ._x 演技_n 精湛_a ._x ._x 配樂_n 震撼_z ._x ._x 值得_z","無須 專注 於 小丑 與 蝙蝠俠 這 就是 一部 反映 就是 社會 的 冷漠 淒涼 反 社會 片 演技 精湛 配樂 震撼 值得","劇情_犯罪_懸疑/驚悚"
"Review_1680","失控危城","Hotel Mumbai","5","整片都很緊張，完全演出當下的緊張感，真的是一部非商業的好片","整片_n 都_x 很_zg 緊張_a ，_stop 完全_d 演出_v 當下_t 的_uj 緊張感_n ，_stop 真的是_d 一部_m 非_h 商業_x 的_uj 好片_n","整片 都 很 緊張 完全 演出 當下 的 緊張感 真的是 一部 非 商業 的 好片","劇情_懸疑/驚悚"
